ID,group,task,week,learnTime,time,item,acc,RT
AmPm420f,GC,PNN,1,AM,1,trillium,0,NA
AmPm420f,GC,PNN,1,AM,1,woylie,1,894
AmPm420f,GC,PNN,1,AM,1,zinnia,0,NA
AmPm420f,GC,PNT,1,AM,1,komondor,1,757.9
AmPm420f,GC,PNT,1,AM,1,agouti,1,910.7
AmPm420f,GC,PNT,2,PM,1,gelada,1,1193.5
AmPm420f,GC,PNT,2,PM,1,hoopoe,1,971.5
AmPm420f,GC,PNT,1,AM,1,blenny,1,827.4
AmPm420f,GC,PNT,2,PM,1,caracal,0,NA
AmPm420f,GC,PNT,2,PM,1,banyan,0,NA
AmPm420f,GC,PNT,2,PM,1,baobab,0,NA
AmPm420f,GC,PNT,1,AM,1,dorado,0,NA
AmPm420f,GC,PNT,2,PM,1,drongo,1,799.6
AmPm420f,GC,PNT,2,PM,1,galah,0,NA
AmPm420f,GC,PNN,1,AM,2,agouti,0,NA
AmPm420f,GC,PNN,2,PM,2,banyan,0,NA
AmPm420f,GC,PNN,2,PM,2,baobab,0,NA
AmPm420f,GC,PNN,1,AM,2,blenny,1,948.4
AmPm420f,GC,PNN,2,PM,2,caracal,0,NA
AmPm420f,GC,PNN,2,PM,2,deglupta,0,NA
AmPm420f,GC,PNN,1,AM,2,dingo,1,950.1
AmPm420f,GC,PNN,1,AM,2,dorado,0,NA
AmPm420f,GC,PNT,2,PM,1,deglupta,0,NA
AmPm420f,GC,PNT,1,AM,1,dingo,1,737.7
AmPm420f,GC,PNN,2,PM,2,gelada,0,NA
AmPm420f,GC,PNN,2,PM,2,hoopoe,1,879.8
AmPm420f,GC,PNN,1,AM,2,komondor,0,NA
AmPm420f,GC,PNN,2,PM,2,lesula,1,3279.8
AmPm420f,GC,PNN,1,AM,2,lycaon,0,NA
AmPm420f,GC,PNN,2,PM,2,mandrill,1,1142
AmPm420f,GC,PNN,1,AM,2,marmot,1,1211.3
AmPm420f,GC,PNN,2,PM,2,oncilla,1,2768.7
AmPm420f,GC,PNN,1,AM,2,oranda,0,NA
AmPm420f,GC,PNN,1,AM,2,protea,0,NA
AmPm420f,GC,PNN,2,PM,2,serval,1,1101
AmPm420f,GC,PNN,2,PM,2,drongo,1,1130
AmPm420f,GC,PNN,2,PM,2,galah,0,NA
AmPm420f,GC,PNN,1,AM,2,zinnia,1,2920.8
AmPm420f,GC,PNT,1,AM,2,agouti,0,NA
AmPm420f,GC,PNT,2,PM,2,banyan,0,NA
AmPm420f,GC,PNT,2,PM,2,baobab,0,NA
AmPm420f,GC,PNT,1,AM,2,blenny,1,849.2
AmPm420f,GC,PNT,2,PM,2,caracal,0,NA
AmPm420f,GC,PNT,2,PM,2,deglupta,0,NA
AmPm420f,GC,PNT,1,AM,2,dingo,1,692.2
AmPm420f,GC,PNT,1,AM,2,dorado,0,NA
AmPm420f,GC,PNT,2,PM,2,drongo,1,1041.7
AmPm420f,GC,PNT,2,PM,2,galah,0,NA
AmPm420f,GC,PNT,2,PM,2,gelada,0,NA
AmPm420f,GC,PNT,2,PM,2,hoopoe,1,841.3
AmPm420f,GC,PNT,1,AM,2,komondor,0,NA
AmPm420f,GC,PNT,2,PM,2,lesula,1,1989.8
AmPm420f,GC,PNT,1,AM,2,lycaon,0,NA
AmPm420f,GC,PNT,2,PM,2,mandrill,1,1538.7
AmPm420f,GC,PNT,1,AM,2,marmot,1,1120.3
AmPm420f,GC,PNT,2,PM,2,oncilla,1,1079.1
AmPm420f,GC,PNT,1,AM,2,oranda,0,NA
AmPm420f,GC,PNT,1,AM,2,protea,0,NA
AmPm420f,GC,PNT,2,PM,2,serval,1,1081.8
AmPm420f,GC,PNT,1,AM,2,trillium,0,NA
AmPm420f,GC,PNT,1,AM,2,woylie,1,754.7
AmPm420f,GC,PNT,1,AM,2,zinnia,0,NA
AmPm420f,GC,PNN,2,PM,3,caracal,0,NA
AmPm420f,GC,PNN,2,PM,3,deglupta,0,NA
AmPm420f,GC,PNN,1,AM,3,dingo,1,875.1
AmPm420f,GC,PNN,1,AM,3,dorado,0,NA
AmPm420f,GC,PNN,2,PM,3,drongo,1,713
AmPm420f,GC,PNN,2,PM,3,galah,0,NA
AmPm420f,GC,PNN,2,PM,3,gelada,1,2039.7
AmPm420f,GC,PNN,2,PM,3,hoopoe,1,1151.6
AmPm420f,GC,PNN,1,AM,3,komondor,0,NA
AmPm420f,GC,PNN,2,PM,3,lesula,1,1227
AmPm420f,GC,PNN,1,AM,3,lycaon,1,1106.7
AmPm420f,GC,PNT,2,PM,1,lesula,1,1016.7
AmPm420f,GC,PNT,1,AM,1,lycaon,0,NA
AmPm420f,GC,PNN,1,AM,2,trillium,1,2460.3
AmPm420f,GC,PNN,1,AM,2,woylie,1,2179.1
AmPm420f,GC,PNN,1,AM,1,agouti,1,1119
AmPm420f,GC,PNN,2,PM,1,banyan,0,NA
AmPm420f,GC,PNN,2,PM,1,baobab,1,4669.8
AmPm420f,GC,PNN,1,AM,1,blenny,1,1315.2
AmPm420f,GC,PNN,2,PM,1,caracal,0,NA
AmPm420f,GC,PNN,2,PM,1,deglupta,0,NA
AmPm420f,GC,PNN,1,AM,1,dingo,1,1521.5
AmPm420f,GC,PNN,1,AM,1,dorado,0,NA
AmPm420f,GC,PNN,2,PM,1,drongo,1,1564.6
AmPm420f,GC,PNN,2,PM,1,galah,0,NA
AmPm420f,GC,PNN,2,PM,1,gelada,0,NA
AmPm420f,GC,PNN,2,PM,1,hoopoe,1,1006
AmPm420f,GC,PNN,1,AM,1,komondor,1,741.9
AmPm420f,GC,PNN,2,PM,1,lesula,1,3371.3
AmPm420f,GC,PNN,1,AM,1,lycaon,0,NA
AmPm420f,GC,PNN,2,PM,1,mandrill,1,NA
AmPm420f,GC,PNN,1,AM,1,marmot,1,3349.8
AmPm420f,GC,PNN,2,PM,1,oncilla,0,NA
AmPm420f,GC,PNN,1,AM,1,oranda,0,NA
AmPm420f,GC,PNN,1,AM,1,protea,0,NA
AmPm420f,GC,PNN,2,PM,1,serval,1,3219.7
AmPm420f,GC,PNN,1,AM,3,agouti,1,907.7
AmPm420f,GC,PNN,2,PM,3,banyan,0,NA
AmPm420f,GC,PNN,2,PM,3,baobab,0,NA
AmPm420f,GC,PNN,1,AM,3,blenny,1,775.9
AmPm420f,GC,PNT,1,AM,3,trillium,1,1026.1
AmPm420f,GC,PNT,1,AM,3,woylie,1,740.1
AmPm420f,GC,PNT,1,AM,3,zinnia,1,779.8
AmPm420f,GC,PNT,1,AM,1,oranda,0,NA
AmPm420f,GC,PNT,1,AM,1,protea,1,1403.1
AmPm420f,GC,PNT,2,PM,1,serval,1,925.2
AmPm420f,GC,PNT,1,AM,1,trillium,0,NA
AmPm420f,GC,PNT,1,AM,1,woylie,1,948.1
AmPm420f,GC,PNT,1,AM,1,zinnia,1,3130.5
AmPm420f,GC,PNT,1,AM,3,blenny,1,661.6
AmPm420f,GC,PNT,2,PM,3,caracal,0,NA
AmPm420f,GC,PNT,2,PM,3,deglupta,0,NA
AmPm420f,GC,PNT,1,AM,3,dingo,1,692.7
AmPm420f,GC,PNT,2,PM,1,mandrill,1,1017.9
AmPm420f,GC,PNT,1,AM,1,marmot,1,964
AmPm420f,GC,PNT,2,PM,1,oncilla,0,NA
AmPm420f,GC,PNT,2,PM,3,gelada,0,NA
AmPm420f,GC,PNT,2,PM,3,hoopoe,1,568
AmPm420f,GC,PNT,1,AM,3,komondor,0,NA
AmPm420f,GC,PNT,2,PM,3,lesula,1,729.6
AmPm420f,GC,PNT,1,AM,3,lycaon,1,941.8
AmPm420f,GC,PNT,2,PM,3,mandrill,1,873
AmPm420f,GC,PNT,1,AM,3,marmot,1,937.5
AmPm420f,GC,PNT,2,PM,3,oncilla,1,978.2
AmPm420f,GC,PNT,1,AM,3,oranda,1,869
AmPm420f,GC,PNT,1,AM,3,protea,0,NA
AmPm420f,GC,PNT,1,AM,3,dorado,0,NA
AmPm420f,GC,PNT,2,PM,3,drongo,1,740.6
AmPm420f,GC,PNT,2,PM,3,galah,0,NA
AmPm420f,GC,PNN,2,PM,3,oncilla,1,1214.4
AmPm420f,GC,PNN,1,AM,3,oranda,1,481.3
AmPm420f,GC,PNN,1,AM,3,protea,0,NA
AmPm420f,GC,PNN,2,PM,3,serval,1,1119.9
AmPm420f,GC,PNN,1,AM,3,trillium,1,1697.3
AmPm420f,GC,PNN,1,AM,3,woylie,1,1063.5
AmPm420f,GC,PNN,1,AM,3,zinnia,0,NA
AmPm420f,GC,PNT,1,AM,3,agouti,1,725.9
AmPm420f,GC,PNT,2,PM,3,banyan,0,NA
AmPm420f,GC,PNT,2,PM,3,baobab,0,NA
AmPm420f,GC,PNT,2,PM,3,serval,1,730.2
AmPm420f,GC,PNN,2,PM,3,mandrill,1,1717.7
AmPm420f,GC,PNN,1,AM,3,marmot,1,1556.1
AmPm74aa,GC,PNN,1,AM,2,blenny,1,960.9
AmPm74aa,GC,PNN,2,PM,2,caracal,0,NA
AmPm74aa,GC,PNN,2,PM,2,deglupta,1,1360.1
AmPm74aa,GC,PNN,1,AM,2,dingo,1,1024.9
AmPm74aa,GC,PNN,1,AM,2,dorado,1,1167.8
AmPm74aa,GC,PNN,2,PM,2,drongo,1,1114.8
AmPm74aa,GC,PNN,2,PM,2,galah,0,NA
AmPm74aa,GC,PNN,2,PM,2,gelada,0,NA
AmPm74aa,GC,PNN,2,PM,2,hoopoe,1,818.5
AmPm74aa,GC,PNN,1,AM,2,komondor,0,NA
AmPm74aa,GC,PNT,1,AM,1,dingo,1,933.2
AmPm74aa,GC,PNN,1,AM,2,agouti,1,3771.1
AmPm74aa,GC,PNN,2,PM,2,banyan,1,2640.4
AmPm74aa,GC,PNN,2,PM,2,baobab,1,1086.6
AmPm74aa,GC,PNN,1,AM,1,trillium,1,1321.4
AmPm74aa,GC,PNN,1,AM,1,woylie,1,877.6
AmPm74aa,GC,PNN,1,AM,1,zinnia,0,NA
AmPm74aa,GC,PNT,1,AM,1,agouti,0,NA
AmPm74aa,GC,PNT,2,PM,1,banyan,0,NA
AmPm74aa,GC,PNT,2,PM,1,baobab,1,3040.8
AmPm74aa,GC,PNT,1,AM,1,blenny,1,1154.1
AmPm74aa,GC,PNT,2,PM,1,caracal,1,5800.9
AmPm74aa,GC,PNT,2,PM,1,deglupta,0,NA
AmPm74aa,GC,PNT,1,AM,1,protea,0,NA
AmPm74aa,GC,PNT,2,PM,1,serval,1,1082.5
AmPm74aa,GC,PNT,1,AM,1,trillium,1,746.2
AmPm74aa,GC,PNT,1,AM,1,woylie,1,1565.5
AmPm74aa,GC,PNT,1,AM,1,zinnia,1,990.9
AmPm74aa,GC,PNT,1,AM,3,blenny,1,801
AmPm74aa,GC,PNT,2,PM,3,caracal,1,1689.9
AmPm74aa,GC,PNT,2,PM,3,deglupta,1,980.6
AmPm74aa,GC,PNT,1,AM,3,dingo,1,849.2
AmPm74aa,GC,PNT,1,AM,3,dorado,1,939.6
AmPm74aa,GC,PNT,2,PM,3,drongo,1,1817.6
AmPm74aa,GC,PNT,2,PM,3,galah,1,1199
AmPm74aa,GC,PNT,2,PM,3,gelada,0,NA
AmPm74aa,GC,PNT,2,PM,3,hoopoe,1,646.8
AmPm74aa,GC,PNT,1,AM,3,komondor,1,1101
AmPm74aa,GC,PNT,2,PM,3,lesula,1,871.6
AmPm74aa,GC,PNT,1,AM,3,lycaon,1,1230.2
AmPm74aa,GC,PNT,2,PM,3,mandrill,1,908.3
AmPm74aa,GC,PNT,1,AM,3,marmot,1,890.7
AmPm74aa,GC,PNT,2,PM,3,oncilla,1,670.6
AmPm74aa,GC,PNT,1,AM,3,oranda,1,1514.9
AmPm74aa,GC,PNT,1,AM,3,protea,1,1543.4
AmPm74aa,GC,PNT,2,PM,3,serval,1,529.8
AmPm74aa,GC,PNT,1,AM,3,trillium,1,822.7
AmPm74aa,GC,PNT,1,AM,3,woylie,1,801.6
AmPm74aa,GC,PNT,1,AM,3,zinnia,1,782.3
AmPm74aa,GC,PNN,2,PM,3,deglupta,1,1171.3
AmPm74aa,GC,PNN,1,AM,3,dingo,1,1098.6
AmPm74aa,GC,PNT,1,AM,1,dorado,0,NA
AmPm74aa,GC,PNT,2,PM,1,drongo,0,NA
AmPm74aa,GC,PNT,2,PM,1,galah,0,NA
AmPm74aa,GC,PNT,2,PM,1,gelada,0,NA
AmPm74aa,GC,PNT,2,PM,1,hoopoe,0,NA
AmPm74aa,GC,PNT,1,AM,1,komondor,1,692.5
AmPm74aa,GC,PNT,2,PM,1,lesula,1,1775.5
AmPm74aa,GC,PNT,1,AM,1,lycaon,1,1860.1
AmPm74aa,GC,PNT,2,PM,1,mandrill,1,968.3
AmPm74aa,GC,PNT,1,AM,1,marmot,1,1479.6
AmPm74aa,GC,PNT,2,PM,1,oncilla,1,1446.4
AmPm74aa,GC,PNT,1,AM,1,oranda,1,1526.8
AmPm74aa,GC,PNN,1,AM,2,zinnia,0,NA
AmPm74aa,GC,PNT,1,AM,2,agouti,1,1040.8
AmPm74aa,GC,PNT,2,PM,2,banyan,1,1104.3
AmPm74aa,GC,PNT,2,PM,2,baobab,1,981.9
AmPm74aa,GC,PNT,1,AM,2,blenny,1,811.5
AmPm74aa,GC,PNT,2,PM,2,caracal,1,1927.2
AmPm74aa,GC,PNT,2,PM,2,deglupta,1,1443.5
AmPm74aa,GC,PNT,1,AM,2,dingo,1,871.6
AmPm74aa,GC,PNT,1,AM,2,dorado,1,1023.2
AmPm74aa,GC,PNT,2,PM,2,drongo,1,2383.8
AmPm74aa,GC,PNT,2,PM,2,galah,0,NA
AmPm74aa,GC,PNT,2,PM,2,gelada,0,NA
AmPm74aa,GC,PNT,2,PM,2,hoopoe,1,1062.5
AmPm74aa,GC,PNT,1,AM,2,komondor,0,NA
AmPm74aa,GC,PNT,2,PM,2,lesula,1,1038.4
AmPm74aa,GC,PNT,1,AM,2,lycaon,1,2751.4
AmPm74aa,GC,PNT,2,PM,2,mandrill,1,809.5
AmPm74aa,GC,PNT,1,AM,2,marmot,1,1243.2
AmPm74aa,GC,PNT,2,PM,2,oncilla,1,1135.2
AmPm74aa,GC,PNT,1,AM,2,oranda,1,1812.9
AmPm74aa,GC,PNT,1,AM,2,protea,1,1434.5
AmPm74aa,GC,PNT,2,PM,2,serval,1,780.2
AmPm74aa,GC,PNT,1,AM,2,trillium,1,829.1
AmPm74aa,GC,PNT,1,AM,2,woylie,1,1002.3
AmPm74aa,GC,PNT,1,AM,2,zinnia,1,1271
AmPm74aa,GC,PNN,2,PM,3,caracal,1,2834.2
AmPm74aa,GC,PNN,1,AM,2,woylie,1,1287.1
AmPm74aa,GC,PNN,1,AM,1,agouti,0,NA
AmPm74aa,GC,PNN,1,AM,3,dorado,1,1011.3
AmPm74aa,GC,PNN,2,PM,3,drongo,1,2130.8
AmPm74aa,GC,PNN,2,PM,2,lesula,1,1879.3
AmPm74aa,GC,PNN,1,AM,2,lycaon,0,NA
AmPm74aa,GC,PNN,2,PM,2,mandrill,1,1064.9
AmPm74aa,GC,PNN,1,AM,2,marmot,1,3527.1
AmPm74aa,GC,PNN,2,PM,2,oncilla,1,1038.3
AmPm74aa,GC,PNN,1,AM,2,oranda,1,2001.6
AmPm74aa,GC,PNN,1,AM,2,protea,0,NA
AmPm74aa,GC,PNN,2,PM,2,serval,1,2910.4
AmPm74aa,GC,PNN,1,AM,2,trillium,1,1136.3
AmPm74aa,GC,PNN,1,AM,1,komondor,1,816.3
AmPm74aa,GC,PNN,2,PM,1,lesula,1,2896.8
AmPm74aa,GC,PNN,2,PM,1,banyan,0,NA
AmPm74aa,GC,PNN,2,PM,1,baobab,1,1485.1
AmPm74aa,GC,PNN,1,AM,1,blenny,1,1069.7
AmPm74aa,GC,PNN,2,PM,1,caracal,1,7330.8
AmPm74aa,GC,PNN,2,PM,1,deglupta,0,NA
AmPm74aa,GC,PNN,1,AM,1,dingo,1,1408.3
AmPm74aa,GC,PNN,1,AM,1,dorado,1,1700.7
AmPm74aa,GC,PNN,2,PM,1,drongo,0,NA
AmPm74aa,GC,PNN,2,PM,1,galah,0,NA
AmPm74aa,GC,PNN,2,PM,1,gelada,0,NA
AmPm74aa,GC,PNN,2,PM,1,hoopoe,0,NA
AmPm74aa,GC,PNN,2,PM,3,oncilla,1,4363
AmPm74aa,GC,PNN,1,AM,3,oranda,1,1846.9
AmPm74aa,GC,PNN,1,AM,1,lycaon,1,1831.8
AmPm74aa,GC,PNN,2,PM,1,mandrill,1,1706.6
AmPm74aa,GC,PNN,1,AM,1,marmot,1,4652.8
AmPm74aa,GC,PNN,2,PM,1,oncilla,1,1576.7
AmPm74aa,GC,PNN,1,AM,1,oranda,1,3011.6
AmPm74aa,GC,PNN,1,AM,1,protea,0,NA
AmPm74aa,GC,PNN,2,PM,1,serval,1,2471.7
AmPm74aa,GC,PNN,1,AM,3,agouti,1,1389.5
AmPm74aa,GC,PNN,2,PM,3,banyan,1,2767.9
AmPm74aa,GC,PNN,2,PM,3,baobab,1,2587.7
AmPm74aa,GC,PNN,1,AM,3,blenny,1,863.1
AmPm74aa,GC,PNN,1,AM,3,trillium,1,1009.1
AmPm74aa,GC,PNN,2,PM,3,galah,1,1363.4
AmPm74aa,GC,PNN,1,AM,3,protea,0,NA
AmPm74aa,GC,PNN,2,PM,3,serval,1,1761.3
AmPm74aa,GC,PNN,1,AM,3,komondor,1,1038.4
AmPm74aa,GC,PNN,2,PM,3,lesula,1,1782.3
AmPm74aa,GC,PNN,2,PM,3,gelada,0,NA
AmPm74aa,GC,PNN,2,PM,3,hoopoe,1,941
AmPm74aa,GC,PNN,1,AM,3,marmot,1,1404.8
AmPm74aa,GC,PNT,2,PM,3,banyan,1,1349.2
AmPm74aa,GC,PNN,1,AM,3,lycaon,1,771
AmPm74aa,GC,PNN,2,PM,3,mandrill,1,1230.6
AmPm74aa,GC,PNT,1,AM,3,agouti,1,1184.8
AmPm74aa,GC,PNN,1,AM,3,woylie,1,1230.6
AmPm74aa,GC,PNN,1,AM,3,zinnia,0,NA
AmPm74aa,GC,PNT,2,PM,3,baobab,1,1420.1
AmPm96bc,GC,PNN,1,AM,1,zinnia,0,NA
AmPm96bc,GC,PNN,1,AM,1,woylie,1,1113.1
AmPm96bc,GC,PNT,2,PM,3,oncilla,0,NA
AmPm96bc,GC,PNT,1,AM,3,protea,1,941
AmPm96bc,GC,PNT,1,AM,1,agouti,1,2266.2
AmPm96bc,GC,PNT,2,PM,1,baobab,1,3897.4
AmPm96bc,GC,PNT,1,AM,3,oranda,1,1163.7
AmPm96bc,GC,PNN,1,AM,1,agouti,1,2504.3
AmPm96bc,GC,PNN,2,PM,1,baobab,1,3766.2
AmPm96bc,GC,PNN,1,AM,1,blenny,1,1989.8
AmPm96bc,GC,PNN,2,PM,1,caracal,0,NA
AmPm96bc,GC,PNN,2,PM,1,deglupta,0,NA
AmPm96bc,GC,PNN,1,AM,1,dingo,1,1599.5
AmPm96bc,GC,PNN,1,AM,1,dorado,1,1649.4
AmPm96bc,GC,PNN,2,PM,1,drongo,1,6974.2
AmPm96bc,GC,PNN,2,PM,1,galah,0,NA
AmPm96bc,GC,PNN,2,PM,1,gelada,0,NA
AmPm96bc,GC,PNN,2,PM,1,hoopoe,0,NA
AmPm96bc,GC,PNN,1,AM,1,komondor,1,3109.6
AmPm96bc,GC,PNN,2,PM,1,lesula,0,NA
AmPm96bc,GC,PNN,1,AM,1,lycaon,1,11923.6
AmPm96bc,GC,PNN,2,PM,1,mandrill,1,1404.9
AmPm96bc,GC,PNN,1,AM,1,marmot,1,1864.5
AmPm96bc,GC,PNN,2,PM,1,oncilla,0,NA
AmPm96bc,GC,PNN,1,AM,1,oranda,1,3072.8
AmPm96bc,GC,PNN,1,AM,1,protea,0,NA
AmPm96bc,GC,PNN,2,PM,1,serval,1,3271
AmPm96bc,GC,PNN,1,AM,1,trillium,0,NA
AmPm96bc,GC,PNN,1,AM,3,agouti,1,1366.1
AmPm96bc,GC,PNN,2,PM,3,baobab,1,1503.4
AmPm96bc,GC,PNT,1,AM,1,blenny,1,1627.6
AmPm96bc,GC,PNT,2,PM,1,caracal,0,NA
AmPm96bc,GC,PNT,2,PM,1,deglupta,0,NA
AmPm96bc,GC,PNT,1,AM,1,dingo,1,790.4
AmPm96bc,GC,PNT,1,AM,1,dorado,1,1479.2
AmPm96bc,GC,PNT,2,PM,1,drongo,1,1250
AmPm96bc,GC,PNT,2,PM,1,galah,0,NA
AmPm96bc,GC,PNT,2,PM,1,gelada,0,NA
AmPm96bc,GC,PNT,2,PM,1,hoopoe,0,NA
AmPm96bc,GC,PNT,1,AM,1,komondor,1,978.2
AmPm96bc,GC,PNT,2,PM,1,lesula,0,NA
AmPm96bc,GC,PNT,1,AM,1,lycaon,1,1966.8
AmPm96bc,GC,PNT,2,PM,1,mandrill,1,1195.6
AmPm96bc,GC,PNT,1,AM,1,marmot,1,786.6
AmPm96bc,GC,PNT,2,PM,1,oncilla,0,NA
AmPm96bc,GC,PNT,1,AM,1,oranda,0,NA
AmPm96bc,GC,PNT,1,AM,1,protea,1,854.9
AmPm96bc,GC,PNT,2,PM,1,serval,1,3986
AmPm96bc,GC,PNT,1,AM,1,trillium,0,NA
AmPm96bc,GC,PNT,1,AM,1,woylie,1,839.7
AmPm96bc,GC,PNT,1,AM,1,zinnia,1,871
AmPm96bc,GC,PNT,1,AM,3,blenny,1,799.6
AmPm96bc,GC,PNT,2,PM,3,caracal,0,NA
AmPm96bc,GC,PNT,2,PM,3,deglupta,1,1335
AmPm96bc,GC,PNT,1,AM,3,dingo,1,1048
AmPm96bc,GC,PNT,1,AM,3,dorado,1,970.5
AmPm96bc,GC,PNT,2,PM,3,drongo,1,1281.7
AmPm96bc,GC,PNT,2,PM,3,galah,0,NA
AmPm96bc,GC,PNT,2,PM,3,gelada,0,NA
AmPm96bc,GC,PNT,2,PM,3,hoopoe,0,NA
AmPm96bc,GC,PNT,1,AM,3,komondor,1,1332.2
AmPm96bc,GC,PNT,2,PM,3,lesula,1,871.6
AmPm96bc,GC,PNT,1,AM,3,lycaon,1,1155.2
AmPm96bc,GC,PNT,2,PM,3,mandrill,1,1413.7
AmPm96bc,GC,PNT,1,AM,3,marmot,1,2074.5
AmPm96bc,GC,PNN,1,AM,2,agouti,1,7388.9
AmPm96bc,GC,PNN,2,PM,2,baobab,1,2486.5
AmPm96bc,GC,PNN,1,AM,2,blenny,1,1775.1
AmPm96bc,GC,PNT,2,PM,3,serval,1,3285.7
AmPm96bc,GC,PNT,1,AM,3,trillium,0,NA
AmPm96bc,GC,PNT,1,AM,3,woylie,1,984.3
AmPm96bc,GC,PNT,1,AM,3,zinnia,1,1193.9
AmPm96bc,GC,PNN,2,PM,2,drongo,1,1443.5
AmPm96bc,GC,PNN,2,PM,2,galah,0,NA
AmPm96bc,GC,PNN,2,PM,2,gelada,0,NA
AmPm96bc,GC,PNN,2,PM,2,hoopoe,0,NA
AmPm96bc,GC,PNN,1,AM,2,komondor,1,1335
AmPm96bc,GC,PNN,2,PM,2,lesula,1,4401.4
AmPm96bc,GC,PNN,1,AM,2,lycaon,1,2724.5
AmPm96bc,GC,PNN,2,PM,2,mandrill,1,1249.4
AmPm96bc,GC,PNN,1,AM,2,marmot,1,2249.1
AmPm96bc,GC,PNN,2,PM,2,oncilla,0,NA
AmPm96bc,GC,PNN,1,AM,2,oranda,1,2651.8
AmPm96bc,GC,PNN,1,AM,2,protea,0,NA
AmPm96bc,GC,PNN,2,PM,2,serval,0,NA
AmPm96bc,GC,PNN,1,AM,2,trillium,0,NA
AmPm96bc,GC,PNN,1,AM,2,woylie,1,1397.4
AmPm96bc,GC,PNN,1,AM,2,zinnia,0,NA
AmPm96bc,GC,PNT,1,AM,2,agouti,1,1625.9
AmPm96bc,GC,PNT,2,PM,2,baobab,1,1571.4
AmPm96bc,GC,PNT,1,AM,2,blenny,1,1000
AmPm96bc,GC,PNT,2,PM,2,caracal,0,NA
AmPm96bc,GC,PNT,2,PM,2,deglupta,0,NA
AmPm96bc,GC,PNT,1,AM,2,dingo,1,1057.7
AmPm96bc,GC,PNT,1,AM,2,dorado,1,2095.2
AmPm96bc,GC,PNT,2,PM,2,drongo,1,1058.7
AmPm96bc,GC,PNT,2,PM,2,galah,0,NA
AmPm96bc,GC,PNT,2,PM,2,gelada,0,NA
AmPm96bc,GC,PNT,2,PM,2,hoopoe,0,NA
AmPm96bc,GC,PNT,1,AM,2,komondor,1,1455.8
AmPm96bc,GC,PNT,2,PM,2,lesula,1,1155.6
AmPm96bc,GC,PNT,1,AM,2,lycaon,1,1262.8
AmPm96bc,GC,PNT,2,PM,2,mandrill,1,886.6
AmPm96bc,GC,PNT,1,AM,2,marmot,1,2566.9
AmPm96bc,GC,PNT,2,PM,2,oncilla,0,NA
AmPm96bc,GC,PNT,1,AM,2,oranda,1,1524.7
AmPm96bc,GC,PNT,1,AM,2,protea,1,882.7
AmPm96bc,GC,PNT,2,PM,2,serval,1,4009.6
AmPm96bc,GC,PNT,1,AM,2,trillium,0,NA
AmPm96bc,GC,PNT,1,AM,2,woylie,1,988.7
AmPm96bc,GC,PNT,1,AM,2,zinnia,1,1289.7
AmPm96bc,GC,PNN,1,AM,3,blenny,1,1158.2
AmPm96bc,GC,PNN,2,PM,3,caracal,0,NA
AmPm96bc,GC,PNN,2,PM,3,deglupta,1,1423.5
AmPm96bc,GC,PNN,1,AM,3,dingo,1,1916.8
AmPm96bc,GC,PNN,1,AM,3,dorado,1,1540.2
AmPm96bc,GC,PNN,2,PM,3,drongo,1,2317.5
AmPm96bc,GC,PNN,2,PM,3,galah,0,NA
AmPm96bc,GC,PNN,2,PM,3,gelada,0,NA
AmPm96bc,GC,PNN,2,PM,3,hoopoe,0,NA
AmPm96bc,GC,PNN,1,AM,3,komondor,1,2802.6
AmPm96bc,GC,PNN,2,PM,3,lesula,1,1659.2
AmPm96bc,GC,PNN,1,AM,3,lycaon,1,1736.1
AmPm96bc,GC,PNN,2,PM,3,mandrill,1,1091.8
AmPm96bc,GC,PNN,1,AM,3,marmot,1,2740.6
AmPm96bc,GC,PNN,2,PM,3,oncilla,0,NA
AmPm96bc,GC,PNN,1,AM,3,oranda,1,2381
AmPm96bc,GC,PNN,1,AM,3,protea,0,NA
AmPm96bc,GC,PNN,2,PM,3,serval,1,2631.8
AmPm96bc,GC,PNN,1,AM,3,trillium,0,NA
AmPm96bc,GC,PNN,1,AM,3,woylie,1,1043.2
AmPm96bc,GC,PNN,1,AM,3,zinnia,0,NA
AmPm96bc,GC,PNT,1,AM,3,agouti,1,1069.3
AmPm96bc,GC,PNT,2,PM,3,baobab,1,1279.1
AmPm96bc,GC,PNN,1,AM,2,dingo,1,1840.1
AmPm96bc,GC,PNN,1,AM,2,dorado,1,3884.9
AmPm96bc,GC,PNN,2,PM,2,caracal,0,NA
AmPm96bc,GC,PNN,2,PM,2,deglupta,0,NA
AmPm874d,GC,PNN,2,AM,2,zinnia,0,NA
AmPm874d,GC,PNT,2,AM,2,agouti,1,3333.3
AmPm874d,GC,PNT,1,PM,2,deglupta,0,NA
AmPm874d,GC,PNT,2,AM,2,dingo,0,NA
AmPm874d,GC,PNT,2,AM,2,dorado,0,NA
AmPm874d,GC,PNT,1,PM,2,drongo,1,891.2
AmPm874d,GC,PNT,1,PM,2,galah,0,NA
AmPm874d,GC,PNT,1,PM,2,gelada,1,1644
AmPm874d,GC,PNT,1,PM,2,hoopoe,1,868.5
AmPm874d,GC,PNT,2,AM,2,komondor,0,NA
AmPm874d,GC,PNT,1,PM,2,lesula,0,NA
AmPm874d,GC,PNT,1,PM,2,banyan,1,1114.8
AmPm874d,GC,PNT,1,PM,2,baobab,1,1676.9
